ano,co_uf,sg_uf,co_municipio,no_municipio,nascidos_vivos,obitos_infantis,taxa_mortalidade_infantil,co_regiao_pais,regiao_pais,co_macrorregiao_saude,macrorregiao_de_saude,co_regiao_saude,regiao_de_saude,populacao_ibge_2022,nome_da_regiao,sigla_da_regiao,identificacao_da_faixa_populacional,ano_de_referencia,nome_do_orgao_responsavel_pela_gestao,sigla_do_orgao_responsavel_pela_gestao,abrangencia,natureza_juridica_do_orgao_municipal_responsavel,tipo_de_servico,taxa_de_empregados_por_habitante_urbano,despesa_por_empregado,incidencia_de_despesas_com_rsu_na_prefeitura,incidencia_de_despesas_com_empresas_contratadas,auto_suficiencia_financeira,despesas_per_capita_com_rsu,incidencia_de_empregados_proprios,incidencia_de_empreg_de_empr_contrat_no_total_de_empreg_no_manejo,incidencia_de_empreg_admin_no_total_de_empreg_no_manejo,receita_arrecadada_per_capita_com_servicos_de_manejo,tx_cobertura_da_coleta_rdo_em_relacao_a_pop_total,tx_cobertura_da_coleta_rdo_em_relacao_a_pop_urbana,tx_cobertura_de_coleta_direta_rdo_relativo_a_pop_urbana,taxa_de_terceirizacao_da_coleta,produtividades_media_de_coletadores_e_motorista,taxa_de_motoristas_e_coletadores_por_habitante_urbano,massa_rdo_rpu_coletada_per_capita_em_relacao_a_pop_urbana,massa_rdo_coletada_per_capita_em_relacao_a_pop_total_atendida,custo_unitario_da_coleta,incidencia_do_custo_da_coleta_no_custo_total_do_manejo,incidencia_de_emprega_da_coleta_no_total_de_empregados_no_manejo,relacao_quantidade_rcd_coletada_pela_pref_p_quant_total_rdo_rpu,relacao_quantidades_coletadas_de_rpu_por_rdo,massa_rdo_rpu_coletada_per_capita_em_relacao_a_populacao_total_atendida,massa_de_rcd_per_capita_ano_em_relacao_a_pop_urbana,taxa_de_cobertura_da_col_seletiva_porta_a_porta_em_relacao_a_pop_urbana,taxa_de_recuperacao_de_reciclaveis_em_relacao_a_quantidade_de_rdo_e_rpu,massa_recuperada_per_capita,relacao_entre_quantidades_da_coleta_seletiva_e_rdo,incid_de_papel_papelao_sobre_total_mat_recuperado,incid_de_plasticos_sobre_total_material_recuperado,incid_de_metais_sobre_total_material_recuperado,incid_de_vidros_sobre_total_de_material_recuperado,incidencia_de_outros_sobre_total_material_recuperado,massa_per_capita_recolhida_via_coleta_seletiva,massa_de_rss_coletada_per_capita,taxa_de_rss_sobre_rdo_rpu,taxa_de_terceirizacao_de_varredores,taxa_de_terceirizacao_de_varricao,custo_unitario_da_varricao,produtividade_media_do_varredores,taxa_de_varredores_por_habitante_urbano,incidencia_do_custo_da_varricao_no_custo_total_do_manejo,incidencia_de_varredores_no_total_de_empregados_no_manejo,extensao_total_anual_varrida_per_capita,taxa_de_capinadores_por_habitante_urbano,relacao_de_capinadores_no_total_de_empregados_no_manejo,tx_atendimento_total_agua,tx_atendimento_urbano_agua,tx_atendimento_urbano_esgoto,tx_coleta_esgoto,tx_tratamento_esgoto,consumo_per_capita_agua,idx_conformidade_coliformes,no_prestador_servico_ae
2022,29,BA,290260,BAIXA GRANDE,967.0,8.0,8.273009307135471,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29006,FEIRA DE SANTANA,18220,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BAIXA GRANDE,PMBG,Local,Administração pública direta,Res. Sólidos ,,28016.0,2.24,90.41,,,7.41,92.59,5.56,,70.94,,,100.0,729.74,,,1.34,105.95,52.79,61.11,,18.84,1.6,,,,,,,,,,,,,0.02,50.0,,,,,18.36,11.11,,,11.11,56.83,0.0,0.0,27.43,100.0,114.25,150.69,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290265,BANZAE,796.0,16.0,20.100502512562816,2,Nordeste,2914,NORDESTE (NRS - ALAGOINHAS),29019,RIBEIRA DO POMBAL,11958,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BANZAÊ,PMB,Local,Administração pública direta,Res. Sólidos ,,66823.99,3.45,100.0,,,0.0,100.0,3.33,,94.29,,,100.0,2738.48,,,,80.24,24.02,23.33,,,1.46,,,,,,,,,,,,,,100.0,,,,,33.66,30.0,,,40.0,34.22,0.0,0.0,0.0,0.0,111.48,158.93,Prefeitura Municipal de Banzaê
2022,29,BA,290270,BARRA,4428.0,83.0,18.74435411020777,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29008,IBOTIRAMA,51092,Nordeste,NE,2,2022,PREFEITURA MUNICIPAL DA BARRA,PMB,Local,Administração pública direta,Res. Sólidos ,,,2.02,100.0,,,,,,,45.02,,,100.0,,,,,259.29,61.99,,6.58,,1.3,,,,,,,,,,,,,0.03,,,,,,28.9,,,,,78.29,0.0,0.0,90.0,100.0,273.97,100.0,Serviço Autônomo de Água e Esgoto
2022,29,BA,290280,BARRA DA ESTIVA,1961.0,22.0,11.218765935747069,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29003,BRUMADO,26026,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BARRA DA ESTIVA,PMBE,Local,Administração pública direta,Res. Sólidos ,,14292.49,1.74,62.91,,,29.9,70.1,3.09,,54.88,,,100.0,3079.87,,,1.66,11.8,7.38,9.28,,0.42,1.66,,,,,,,,,,,,,0.07,67.5,,,,,91.4,82.47,,,5.15,71.85,0.0,0.0,98.87,0.0,122.48,141.67,Prefeitura Municipal de Barra da Estiva
2022,29,BA,290290,BARRA DO CHOCA,2440.0,40.0,16.393442622950822,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29028,VITORIA DA CONQUISTA,36539,Nordeste,NE,2,2022,Prefeitura de Barra do Choça,PMBC,Local,Administração pública direta,Res. Sólidos ,,37736.84,0.62,71.13,,,0.0,100.0,10.53,,95.79,,,66.67,580.89,,,,300.0,83.68,57.89,,,0.23,,,,,,,,,,,,,,,,,,,4.18,0.0,,,31.58,72.72,0.0,0.0,1.2,100.0,113.4,123.19,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290300,BARRA DO MENDES,842.0,12.0,14.251781472684089,2,Nordeste,2918,CENTRO - NORTE (NRS - JACOBINA),29010,IRECE,13836,Nordeste,NE,1,2022,Secretaria de Meio Ambiente,SEMA,Local,Administração pública direta,Res. Sólidos ,,53913.4,4.3,,1.0,,11.11,88.89,,,44.78,,,100.0,,,,,,,,49.0,,1.59,,,,,,,,,,,,,0.33,,,,,,,,,,,65.04,0.0,0.0,0.0,0.0,116.48,119.17,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290310,BARRA DO ROCHA,330.0,3.0,9.09090909090909,2,Nordeste,2910,SUL (NBS - ILHEUS),29015,JEQUIE,5775,Nordeste,NE,1,2022,Prefeitura Municipal de Barra do Rocha,PMBR,Local,Administração pública direta,Res. Sólidos ,,44793.78,3.45,77.68,,,40.0,60.0,,,86.81,,,100.0,,,,0.98,,,,9.05,16.67,1.15,,,,,,,,,,,,,0.06,,,,,,,,,,,60.03,0.0,0.0,0.0,0.0,109.38,164.74,Prefeitura Municipal de Barra do Rocha
2022,29,BA,290320,BARREIRAS,12871.0,170.0,13.207986947401135,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29002,BARREIRAS,159734,Nordeste,NE,3,2022,Secretaria de Infra-Estrutura,SEINFRA,Local,Administração pública direta,Res. Sólidos ,,102693.16,2.92,,,,0.0,100.0,,,100.0,,,100.0,,,,,,,,,,0.45,,,0.3,,,25.0,37.5,25.0,0.0,12.5,,,,,,,,,,,,,,95.73,0.0,0.0,69.71,100.0,133.71,96.46,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290323,BARRO ALTO,788.0,13.0,16.497461928934012,2,Nordeste,2918,CENTRO - NORTE (NRS - JACOBINA),29010,IRECE,13453,Nordeste,NE,1,2022,Secretari Municipal de Meio Ambiente e Desemvolvimento Sustentável,SMMADS,Local,Administração pública direta,Res. Sólidos ,,,7.66,0.0,,,,,,,55.61,,,0.0,1853.04,,,,275.86,49.76,10.2,3.48,,1.06,,,,,,,,,,,,,,0.0,,,,,31.58,40.82,,,4.08,51.26,0.0,0.0,0.0,0.0,114.56,119.89,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290350,BELO CAMPO,1147.0,17.0,14.821272885789014,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29028,VITORIA DA CONQUISTA,18412,Nordeste,NE,1,2022,Prefeitura Municipal de Belo Campo,PMBC,Local,Administração pública direta,Res. Sólidos ,,48431.66,1.85,0.78,,,100.0,0.0,3.57,,51.25,,,14.73,2261.27,,,1.67,99.23,46.61,32.14,40.16,29.91,2.17,,,7.87,,,,,,,,,,0.06,0.0,,,,,45.12,50.0,,,7.14,56.35,0.0,0.0,0.0,0.0,66.78,166.67,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290360,BIRITINGA,1011.0,22.0,21.76063303659743,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29025,SERRINHA,15146,Nordeste,NE,1,2022,MUNICÍPIO DE BIRITINGA,BRT,Local,Administração pública direta,Res. Sólidos ,,24666.67,1.97,100.0,,,0.0,100.0,,,33.01,,,100.0,,,,1.15,476.19,90.09,,,0.0,1.15,,,,,,,,,,,,,0.48,,,,,,6.31,,,,,32.11,0.0,0.0,0.0,0.0,141.35,155.56,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290370,BOA NOVA,878.0,14.0,15.945330296127564,2,Nordeste,2910,SUL (NBS - ILHEUS),29015,JEQUIE,13690,Nordeste,NE,1,2022,Prefeitura Municipal de Boa Nova,PMBN,Local,Administração pública direta,Res. Sólidos ,,24000.0,4.01,,,,2.33,97.67,4.65,,61.31,,,100.0,289.14,,,,,,9.3,,,0.12,,,,,,,,,,,,,,100.0,,,,,,55.81,,,25.58,37.57,0.0,0.0,0.0,0.0,119.23,140.83,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290380,BOA VISTA DO TUPIM,1063.0,6.0,5.644402634054563,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29011,ITABERABA,16873,Nordeste,NE,1,2022,Prefeitura Municipal de Boa Vista do Tupim,PMBVT,Local,Empresa pública,Res. Sólidos ,,13087.83,1.71,55.19,,,46.24,53.76,5.38,,65.64,,,100.0,709.82,,,1.07,65.46,27.48,24.73,0.02,18.01,1.26,,,0.22,,,27.27,18.18,36.36,9.09,9.09,,,0.02,45.45,,,,,26.29,23.66,,,9.68,61.03,0.0,0.0,0.0,0.0,102.99,100.98,Prefeitura Municipal de Boa Vista do Tupim
2022,29,BA,290390,BOM JESUS DA LAPA,5447.0,84.0,15.421332843767212,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29021,SANTA MARIA DA VITORIA,65550,Nordeste,NE,2,2022,Prefeitura Municipal de Bom Jesus da Lapa,PM,Local,Administração pública direta,Res. Sólidos ,,38500.0,2.02,0.0,,,100.0,0.0,4.17,,81.24,,,26.53,1060.7,,,,144.58,25.97,20.83,36.73,,0.5,,,,,,,,,,,,,0.1,0.0,,,,,51.95,66.67,,,8.33,100.0,0.0,0.0,35.87,68.9,99.17,100.0,Serviço Autônomo de Água e Esgoto
2022,29,BA,290395,BOM JESUS DA SERRA,578.0,8.0,13.84083044982699,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29028,VITORIA DA CONQUISTA,9730,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BOM JESUS DA SERRA,BA,Local,Administração pública direta,Res. Sólidos ,,,3.2,0.0,,,,,,,54.16,,,0.0,,,,,320.47,27.76,0.0,,,0.57,,,,,,,,,,,,,,,,,,,30.61,0.0,,,0.0,29.29,0.0,0.0,0.0,0.0,150.23,89.49,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290400,BONINAL,868.0,13.0,14.97695852534562,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29023,SEABRA,13622,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BONINAL,PMB,Local,Administração pública direta,Res. Sólidos ,,,4.6,74.9,0.91,,,,,,70.42,,,93.53,2252.4,,,,400.46,74.9,12.24,46.19,,1.24,,,,,,,,,,,,,0.02,33.33,46.15,43.66,1.38,,25.1,61.22,,,20.41,33.64,0.0,0.0,0.0,0.0,111.12,131.55,Central - Sistemas de Saneamento de Seabra
2022,29,BA,290420,BOTUPORA,669.0,9.0,13.45291479820628,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29007,GUANAMBI,11024,Nordeste,NE,1,2022,Prefeitura Municipal de Botuporã,PMB,Local,Administração pública direta,Res. Sólidos ,,31562.7,2.12,,,,100.0,0.0,,,57.6,,,9.49,,,,,,,,,,0.47,,,1.09,,,25.0,41.67,8.33,25.0,0.0,,,,,,,,,,,,,,53.47,0.0,0.0,43.93,100.0,139.23,136.57,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290430,BREJOES,743.0,11.0,14.80484522207268,2,Nordeste,2910,SUL (NBS - ILHEUS),29015,JEQUIE,12943,Nordeste,NE,1,2022,Prefeitura Municipal de Brejões,PMB,Local,Administração pública direta,Res. Sólidos ,,,3.39,9.72,,,,,,,73.4,,,61.64,685.96,,,,249.45,43.61,26.98,11.51,,1.05,,,,,,,,,,,,,0.01,0.0,,,,,44.64,47.62,,,17.46,72.41,0.0,0.0,0.0,0.0,96.45,106.94,Prefeitura Municipal de Brejões
2022,29,BA,290450,BROTAS DE MACAUBAS,639.0,12.0,18.779342723004696,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29008,IBOTIRAMA,11765,Nordeste,NE,1,2022,Prefeitura Municipal de Brotas de Macaúbas,PMBM,Local,Administração pública direta,Res. Sólidos ,,,1.14,,,,,,,,56.35,,,25.0,1277.96,,,,,,20.0,200.0,,0.83,,,,,,,,,,,,,,0.0,,,,,,40.0,,,20.0,29.09,0.0,0.0,0.0,0.0,120.16,66.2,Prefeitura Municipal de Brotas de Macaubas
2022,29,BA,290460,BRUMADO,4384.0,48.0,10.948905109489052,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29003,BRUMADO,70510,Nordeste,NE,2,2022,Prefeitura Municipal de Brumado,PMB,Local,Administração pública direta,Res. Sólidos ,,56365.16,2.16,100.0,,,0.0,100.0,3.64,,81.83,,,100.0,2968.58,,,,111.47,40.46,21.82,,,1.07,,,1.57,,,73.66,18.19,5.04,1.7,1.41,,,0.04,100.0,,,,,55.63,36.36,,,27.27,79.74,0.0,0.0,6.28,100.0,131.61,99.2,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290470,BUERAREMA,1088.0,20.0,18.38235294117647,2,Nordeste,2910,SUL (NBS - ILHEUS),29012,ITABUNA,14804,Nordeste,NE,1,2022,Prefeitura Municipal de Buerarema,PMB,Local,Administração pública direta,Res. Sólidos ,,6040.28,2.42,17.22,,,100.0,0.0,0.0,,67.55,,,14.88,71.57,,,,148.81,27.59,50.0,,,0.18,,,,,,,,,,,,,1.49,0.0,,,,,27.59,33.33,,,16.67,81.98,0.0,0.0,0.0,0.0,98.41,118.33,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290475,BURITIRAMA,1581.0,29.0,18.34282099936749,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29008,IBOTIRAMA,19589,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE BURITIRAMA,PMB,Local,Administração pública direta,Res. Sólidos ,,19309.82,1.06,8.64,,,100.0,0.0,,,40.18,,,0.0,,,,,98.89,23.64,,,,0.63,,,,,,,,,,,,,0.44,,,55.77,,,67.72,,,,,51.05,0.0,0.0,0.0,0.0,116.93,100.0,Serviço Autônomo de Água e Esgoto
2022,29,BA,290480,CAATIBA,339.0,2.0,5.899705014749262,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29013,ITAPETINGA,6205,Nordeste,NE,1,2022,Prefeitura Municipal de Caatiba,PMC,Local,Administração pública direta,Res. Sólidos ,,26495.6,1.73,1.64,,,100.0,0.0,5.0,,93.71,,,0.0,766.77,,,,157.3,42.75,30.0,,,0.68,,,2.64,,,63.16,31.58,5.26,0.0,0.0,,,0.07,0.0,,,,,52.31,50.0,,,10.0,47.2,0.0,0.0,0.0,0.0,162.15,121.76,Prefeitura Municipal de Caatiba
2022,29,BA,290485,CABACEIRAS DO PARAGUACU,1137.0,27.0,23.7467018469657,2,Nordeste,2915,LESTE - (NRS - SALVADOR),29005,CRUZ DAS ALMAS,16559,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CABACEIRAS DO PARAGUAÇU,PMCP,Local,Administração pública direta,Res. Sólidos ,,47500.0,5.99,48.18,,,40.38,59.62,17.31,,49.52,,,62.5,2268.37,,,,197.18,56.68,19.23,0.37,,2.67,,,,,,,,,,,,,0.11,70.0,,,,,15.38,19.23,,,15.38,73.54,0.0,0.0,4.31,100.0,96.45,106.97,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290500,CACULE,1485.0,21.0,14.141414141414142,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29007,GUANAMBI,22462,Nordeste,NE,1,2022,Prefeitura Municipal de Caculé,PMC,Local,Administração pública direta,Res. Sólidos ,,23640.0,3.24,92.89,,,2.0,98.0,2.0,,62.33,,,9.22,524.49,,,,276.5,25.38,12.0,,,0.21,,,2.95,,,62.5,15.62,9.37,6.25,6.25,,,1.11,100.0,,,,,65.48,44.0,,,20.0,60.83,0.0,0.0,0.0,20.69,159.5,111.9,Prefeitura Municipal de Caculé
2022,29,BA,290510,CAEM,663.0,12.0,18.09954751131222,2,Nordeste,2918,CENTRO - NORTE (NRS - JACOBINA),29014,JACOBINA,10384,Nordeste,NE,1,2022,Prefeitura Municipal de Caém,PMC,Local,Administração pública direta,Res. Sólidos ,,26093.38,2.34,97.72,,,2.63,97.37,0.0,,34.19,,,100.0,241.07,,,,464.9,38.92,28.95,103.61,,0.64,,,,,,,,,,,,,0.25,100.0,,,,,58.38,42.11,,,28.95,75.09,0.0,0.0,5.22,100.0,108.55,106.48,Central - Sistemas de Saneamento de Jacobina
2022,29,BA,290520,CAETITE,3326.0,51.0,15.333734215273603,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29007,GUANAMBI,52012,Nordeste,NE,2,2022,SECRETARIA MUNICIPAL DE MEIO AMBIENTE E LIMPEZA PÚBLICA,SEMMA,Local,Administração pública direta,Res. Sólidos ,,,0.53,4.23,,,,,,,100.0,,,13.64,137.96,,,0.08,293.73,59.04,22.34,,37.5,0.12,,,11.36,,18.75,60.0,24.0,16.0,0.0,0.0,,,,0.0,,,,,8.66,53.3,,,14.72,59.82,0.0,0.0,0.0,0.0,131.96,108.78,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290560,CAMACAN,1785.0,42.0,23.52941176470588,2,Nordeste,2910,SUL (NBS - ILHEUS),29012,ITABUNA,22579,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CAMACÃ,PMC,Local,Administração pública direta,Res. Sólidos ,,,4.06,1.48,,,,,,,83.04,,,0.45,1233.56,,,,185.39,38.68,17.76,12.92,,1.07,,,0.15,,,41.67,29.63,2.78,4.63,21.3,,,0.65,0.0,,,,,44.99,59.81,,,6.54,77.44,0.0,0.0,41.5,100.0,95.66,98.48,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290570,CAMACARI,20286.0,321.0,15.823720792664892,2,Nordeste,2915,LESTE - (NRS - SALVADOR),29004,CAMACARI,300372,Nordeste,NE,4,2022,Limpec - Limpeza Pública de Camaçari,LIMPEC,Local,Empresa pública,Res. Sólidos ,,89924.99,3.98,97.83,44.8,,2.9,97.1,9.29,,97.91,,,100.0,2604.39,,,,181.76,29.41,17.85,98.81,,0.93,,,0.06,,,33.87,8.51,1.77,32.45,23.4,,,0.26,100.0,100.0,197.04,,,32.81,38.32,,,21.92,95.54,0.0,0.0,41.7,61.42,148.9,126.02,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290590,CAMPO ALEGRE DE LOURDES,2548.0,41.0,16.09105180533752,2,Nordeste,2913,NORTE - (NRS - JUAZEIRO),29016,JUAZEIRO,30671,Nordeste,NE,2,2022,Prefeitura Municipal Campo Alegre de Lourdes,PM,Local,Administração pública direta,Res. Sólidos ,,94564.27,1.38,,,,100.0,0.0,13.33,,53.14,,,0.02,6391.05,,,,,,33.33,0.03,,1.68,,,,,,,,,,,,,0.0,0.0,,,,,,33.33,,,20.0,37.66,0.0,0.0,0.0,0.0,107.38,111.57,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290610,CANAPOLIS,638.0,6.0,9.404388714733544,2,Nordeste,2912,OESTE (NBS - BARREIRAS),29021,SANTA MARIA DA VITORIA,10225,Nordeste,NE,1,2022,Prefeitura Municipal de Canápolis,PMC,Local,Administração pública direta,Res. Sólidos ,,54728.47,1.51,100.0,,,0.0,100.0,0.0,,63.57,,,100.0,852.4,,,,231.23,46.97,41.67,,,0.56,,,,,,,,,,,,,,100.0,,,,,47.7,58.33,,,0.0,50.16,0.0,0.0,37.66,100.0,146.72,118.52,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290640,CANDEAL,375.0,8.0,21.33333333333333,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29006,FEIRA DE SANTANA,7772,Nordeste,NE,1,2022,Prefeitura Municipal de Candeal,PMC,Local,Administração pública direta,Res. Sólidos ,,24545.45,5.68,,,,100.0,0.0,9.09,,100.0,,,6.25,287.54,,,,,,22.73,0.1,,0.34,,,4.79,,,39.13,41.3,2.17,8.7,8.7,,,0.19,0.0,,,,,,45.45,,,22.73,64.9,0.0,0.0,0.0,0.0,116.93,113.44,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290650,CANDEIAS,4874.0,94.0,19.28600738613049,2,Nordeste,2915,LESTE - (NRS - SALVADOR),29020,SALVADOR,72382,Nordeste,NE,2,2022,Secretaria Municipal de Serviços Públicos,SESP,Local,Administração pública direta,Res. Sólidos ,,94345.8,4.45,100.0,14.09,,0.0,100.0,,,97.4,,,100.0,,,,,229.2,52.13,,154.99,,1.42,,,,,,,,,,,,,,,100.0,134.02,,,27.16,,,,,90.76,0.0,0.0,42.54,100.0,115.66,124.89,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290660,CANDIBA,749.0,9.0,12.016021361815756,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29007,GUANAMBI,13016,Nordeste,NE,1,2022,Prefeitura Municipal de Candiba,BA,Local,Administração pública direta,Res. Sólidos ,,49480.71,10.0,44.38,,,0.0,100.0,,,58.39,,,79.89,,,,,,,,,,0.91,,,0.76,,,78.95,15.79,5.26,0.0,0.0,,,,,,,,,,,,,,62.89,0.0,0.0,0.0,0.0,142.89,111.51,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290670,CANDIDO SALES,1548.0,19.0,12.27390180878553,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29028,VITORIA DA CONQUISTA,25247,Nordeste,NE,1,2022,Prefeitura Municipal de Cândido Sales,PMCS,Local,Administração pública direta,Res. Sólidos ,,9559.37,0.31,0.0,,,100.0,0.0,,,68.19,,,0.08,,,,,10.83,21.25,,33.31,,0.96,,,,,,,,,,,,,1.3,,,,,,65.9,,,,,76.73,0.0,0.0,0.0,0.0,109.02,123.33,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290680,CANSANCAO,2324.0,33.0,14.199655765920827,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29025,SERRINHA,37439,Nordeste,NE,2,2022,Prefeitura Municipal de Cansanção,PMC,Local,Administração pública direta,Res. Sólidos ,,27633.19,2.1,21.55,,,99.36,0.64,0.64,,100.0,,,0.0,2795.53,,,2.93,81.79,79.18,30.57,1.9,5.0,3.07,,,0.48,,,,,,,,,,0.0,0.0,,,,,18.44,51.59,,,12.74,67.64,0.0,0.0,0.0,0.0,97.25,114.35,Prefeitura Municipal de Cansanção
2022,29,BA,290682,CANUDOS,1064.0,26.0,24.43609022556391,2,Nordeste,2913,NORTE - (NRS - JUAZEIRO),29016,JUAZEIRO,16105,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CANUDOS,PMC,Local,Administração pública direta,Res. Sólidos ,,23490.58,1.9,0.0,,,100.0,0.0,3.28,,54.6,,,0.0,1607.29,,,1.88,46.89,19.76,19.67,173.68,0.0,1.88,,,,,,,,,,,,,,0.0,,,,,78.67,72.13,,,4.92,55.29,0.0,0.0,0.0,0.0,112.29,37.21,Prefeitura Municipal de Canudos
2022,29,BA,290685,CAPELA DO ALTO ALEGRE,547.0,9.0,16.453382084095065,2,Nordeste,2917,CENTRO-LESTE (NRS - FEIRA SANTANA),29006,FEIRA DE SANTANA,10744,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CAPELA DO ALTO ALEGRE PMCAA,PMCAA,Local,Administração pública direta,Res. Sólidos ,,,7.43,,,,,,,,93.08,,,9.42,813.96,,,,,,17.11,15.1,,0.91,,,,,,,,,,,,,,34.48,,,,,,38.16,,,19.74,67.9,0.0,0.0,0.0,0.0,116.82,106.25,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290687,CAPIM GROSSO,2280.0,19.0,8.333333333333334,2,Nordeste,2918,CENTRO - NORTE (NRS - JACOBINA),29014,JACOBINA,33235,Nordeste,NE,2,2022,PREFEITURA MUNICIPAL DE CAPIM GROSSO,PMCG,Local,Administração pública direta,Res. Sólidos ,,65663.26,5.68,81.03,,,52.44,47.56,13.41,,82.15,,,0.0,1763.58,,,,304.18,77.96,30.49,78.26,,1.38,,,,,,,,,,,,,,12.5,,,,,18.97,48.78,,,4.88,96.35,0.0,0.0,4.09,100.0,104.07,96.85,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290690,CARAVELAS,1354.0,13.0,9.601181683899558,2,Nordeste,2916,EXTREMO SUL (NRS - TEIXEIRA FREITAS),29026,TEIXEIRA DE FREITAS,20580,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CARAVELAS,BA,Local,Administração pública direta,Res. Sólidos ,,23625.0,6.65,0.0,,,100.0,0.0,9.33,,100.0,,,0.0,276.89,,,,668.23,98.05,40.0,,,0.69,,,,,,,,,,,,,,,,,,,0.0,0.0,,,4.0,68.53,0.0,0.0,38.57,100.0,96.63,115.44,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290700,CARDEAL DA SILVA,592.0,7.0,11.824324324324325,2,Nordeste,2914,NORDESTE (NRS - ALAGOINHAS),29001,ALAGOINHAS,8365,Nordeste,NE,1,2022,Prefeitura Municipal de Cardeal da Silva-Ba,PMCS,Local,Administração pública direta,Res. Sólidos ,,28076.71,1.27,100.0,,,0.0,100.0,,,67.94,,,100.0,,,,,240.36,96.05,,,,1.35,,,2.42,,,,,,,,,,0.11,,,,,,0.0,,,,,86.23,0.0,0.0,0.0,0.0,85.61,85.42,Empresa Baiana de Águas e Saneamento S.A.
2022,29,BA,290710,CARINHANHA,2213.0,35.0,15.815634884771804,2,Nordeste,2911,SUDOESTE (NBS - VITORIA CONQUISTA),29007,GUANAMBI,28869,Nordeste,NE,1,2022,PREFEITURA MUNICIPAL DE CARINHANHA,PMC,Local,Administração pública direta,Res. Sólidos ,,1808.7,0.21,50.0,,,0.0,100.0,,,86.6,,,0.0,,,,,7.17,73.08,,,,2.32,,,,,,,,,,,,,,,,,,,26.92,,,,,100.0,0.0,0.0,28.76,100.0,253.75,100.0,Serviço Autônomo de Água e Esgoto
